This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   528190
Number of nonzeros in inequality constraint Jacobian.:   737044
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8004
                     variables with only lower bounds:      800
                variables with lower and upper bounds:     1200
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5594
Total number of inequality constraints...............:     9600
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     4800
        inequality constraints with only upper bounds:     4800

 139  1.1946872e+02 8.26e-05 1.62e-04  -6.8 1.33e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.1946878e+02 2.01e-06 2.35e-04  -6.8 3.24e-03    -  1.00e+00 1.00e+00h  1
 141  1.1946878e+02 2.41e-07 1.48e-04  -6.8 1.55e-03    -  1.00e+00 1.00e+00h  1
 142  1.1946878e+02 1.60e-07 1.86e-04  -6.8 1.60e-03    -  1.00e+00 1.00e+00h  1
 143  1.1946878e+02 1.63e-10 9.66e-05  -6.8 1.47e-03    -  1.00e+00 1.00e+00H  1
 144  1.1946878e+02 4.10e-05 8.86e-04  -6.8 1.30e-02    -  1.00e+00 1.00e+00h  1
 145  1.1946877e+02 2.92e-05 6.76e-04  -6.8 1.10e-02    -  1.00e+00 1.00e+00h  1
 146  1.1946876e+02 6.96e-05 8.78e-04  -6.8 1.07e-02    -  9.51e-01 1.00e+00h  1
 147  1.1946877e+02 3.11e-05 2.18e-04  -6.8 7.24e-03    -  1.00e+00 1.00e+00h  1
 148  1.1946878e+02 2.78e-06 2.22e-04  -6.8 3.36e-03    -  1.00e+00 1.00e+00h  1
 149  1.1946878e+02 5.12e-08 4.77e-04  -6.8 1.10e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.1946878e+02 3.18e-11 1.10e-03  -6.8 2.44e-02    -  1.00e+00 1.00e+00H  1
 151  1.1946878e+02 7.48e-11 2.81e-03  -6.8 2.87e-02    -  1.00e+00 7.62e-04h 11
 152  1.1946878e+02 1.78e-07 5.45e-04  -6.8 1.55e-02    -  1.00e+00 1.00e+00H  1
 153  1.1946878e+02 3.12e-06 2.28e-03  -6.8 3.29e-02    -  1.00e+00 1.13e-01h  4
 154  1.1946877e+02 9.15e-06 3.19e-04  -6.8 6.86e-03    -  1.00e+00 1.00e+00h  1
 155  1.1946877e+02 3.89e-05 5.96e-04  -6.8 1.50e-02    -  1.00e+00 1.00e+00h  1
 156  1.1946876e+02 2.96e-05 5.87e-04  -6.8 7.10e-03    -  1.00e+00 1.00e+00h  1
 157  1.1946878e+02 2.58e-08 3.63e-04  -6.8 5.91e-03    -  1.00e+00 1.00e+00H  1
 158  1.1946877e+02 1.91e-07 2.78e-04  -6.8 1.50e-03    -  1.00e+00 1.00e+00h  1
 159  1.1946877e+02 1.81e-07 4.05e-05  -6.8 1.01e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.1946877e+02 2.68e-08 2.25e-05  -6.8 6.44e-04    -  1.00e+00 1.00e+00h  1
 161  1.1946877e+02 3.77e-08 2.82e-04  -6.8 2.25e-02    -  1.00e+00 1.00e+00H  1
 162  1.1946877e+02 1.51e-06 1.87e-03  -6.8 3.81e-01    -  5.99e-01 1.34e-02h  6
 163  1.1946875e+02 2.06e-03 2.93e-03  -6.8 2.56e-01    -  1.00e+00 6.56e-01h  1
 164  1.1946859e+02 3.62e-04 3.40e-03  -6.8 3.67e-02    -  7.63e-01 1.00e+00h  1
 165  1.1946858e+02 7.18e-04 4.08e-03  -6.8 1.02e-01    -  3.69e-01 1.00e+00h  1
 166  1.1946858e+02 3.30e-04 4.05e-03  -6.8 4.20e-02    -  5.67e-01 5.62e-01h  1
 167  1.1946863e+02 1.18e-04 6.74e-03  -6.8 2.12e-02    -  4.64e-01 1.00e+00h  1
 168  1.1946875e+02 5.23e-05 2.30e-03  -6.8 9.06e-03    -  1.00e+00 1.00e+00h  1
 169  1.1946875e+02 1.74e-05 3.04e-04  -6.8 5.79e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.1946877e+02 6.02e-08 1.42e-04  -6.8 1.12e-03    -  1.00e+00 1.00e+00h  1
 171  1.1946877e+02 5.94e-09 4.11e-05  -6.8 2.43e-04    -  1.00e+00 1.00e+00h  1
 172  1.1946877e+02 2.25e-11 1.00e-04  -6.8 9.28e-04    -  1.00e+00 1.00e+00H  1
 173  1.1946877e+02 2.12e-11 3.81e-04  -6.8 6.65e-03    -  1.00e+00 1.00e+00H  1
 174  1.1946877e+02 2.23e-11 6.43e-04  -6.8 6.75e-03    -  1.00e+00 1.00e+00H  1
 175  1.1946877e+02 5.72e-11 7.66e-04  -6.8 4.69e-03    -  1.00e+00 1.00e+00H  1
 176  1.1946876e+02 2.63e-06 3.08e-04  -6.8 2.61e-03    -  1.00e+00 1.00e+00h  1
 177  1.1946877e+02 7.25e-11 1.09e-04  -6.8 2.28e-03    -  1.00e+00 1.00e+00H  1
 178  1.1946877e+02 2.13e-11 2.72e-04  -6.8 3.59e-03    -  1.00e+00 1.00e+00H  1
 179  1.1946877e+02 2.27e-11 2.61e-04  -6.8 5.72e-03    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.1946877e+02 2.27e-11 8.13e-04  -6.8 1.20e-02    -  1.00e+00 1.00e+00H  1
 181  1.1946876e+02 5.83e-06 3.76e-04  -6.8 8.27e-03    -  1.00e+00 1.00e+00s 46
 182r 1.1946876e+02 5.83e-06 1.27e+03  -4.5 0.00e+00    -  0.00e+00 0.00e+00R  1
 183r 1.1946889e+02 4.83e-06 1.27e+03  -4.5 1.74e-01    -  9.36e-03 9.99e-04f  1
 184r 1.1946971e+02 1.48e-06 1.26e+03  -4.5 2.18e-02    -  1.09e-02 1.06e-02f  1
 185r 1.1947161e+02 4.41e-07 1.23e+03  -4.5 2.55e-02    -  2.17e-02 2.33e-02f  1
 186r 1.1947644e+02 1.89e-07 1.16e+03  -4.5 2.76e-02    -  5.73e-02 5.60e-02f  1
 187r 1.1948753e+02 7.54e-07 1.02e+03  -4.5 2.95e-02    -  9.16e-02 1.17e-01f  1
 188r 1.1953515e+02 1.18e-05 6.77e+02  -4.5 3.65e-02    -  2.50e-01 4.40e-01f  1
 189r 1.1963311e+02 4.77e-05 3.70e+02  -4.5 4.40e-02    -  4.21e-01 6.46e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190r 1.1989513e+02 2.80e-04 2.69e+02  -4.5 7.43e-02    -  2.43e-01 9.86e-01f  1
 191r 1.2005352e+02 2.68e-05 1.08e+02  -4.5 1.30e-02    -  5.98e-01 1.00e+00h  1
 192r 1.2062637e+02 7.50e-04 4.46e+01  -4.5 9.12e-02    -  5.88e-01 1.00e+00h  1
 193r 1.2200176e+02 3.05e-03 2.12e+01  -4.5 1.41e-01    -  5.24e-01 1.00e+00h  1
 194r 1.2422203e+02 1.46e-02 9.07e+00  -4.5 1.53e-01    -  5.73e-01 1.00e+00h  1
 195r 1.2625891e+02 5.25e-02 1.06e+00  -4.5 1.69e-01    -  8.83e-01 1.00e+00h  1
 196r 1.2676220e+02 1.42e-02 3.03e-04  -4.5 7.19e-02    -  1.00e+00 1.00e+00h  1
 197r 1.2675946e+02 3.16e-04 5.83e-05  -4.5 1.36e-02    -  1.00e+00 1.00e+00h  1
