This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:    65320
Number of nonzeros in inequality constraint Jacobian.:   135541
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2004
                     variables with only lower bounds:      200
                variables with lower and upper bounds:      300
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1394
Total number of inequality constraints...............:     2400
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     1200
        inequality constraints with only upper bounds:     1200

Number of Iterations....: 172

                                   (scaled)                 (unscaled)
Objective...............:   1.2070785497150243e+02    1.2070785497150243e+02
Dual infeasibility......:   7.0943228268541928e-05    7.0943228268541928e-05
Constraint violation....:   5.9744516579972379e-09    5.9744516579972379e-09
Complementarity.........:   9.0909090909161400e-06    9.0909090909161400e-06
Overall NLP error.......:   7.0943228268541928e-05    7.0943228268541928e-05


Number of objective function evaluations             = 333
Number of objective gradient evaluations             = 173
Number of equality constraint evaluations            = 333
Number of inequality constraint evaluations          = 333
Number of equality constraint Jacobian evaluations   = 173
Number of inequality constraint Jacobian evaluations = 173
Number of Lagrangian Hessian evaluations             = 0
Total CPU secs in IPOPT (w/o function evaluations)   =     15.569
Total CPU secs in NLP function evaluations           =    303.275

EXIT: Optimal Solution Found.
