s,V,gamma,n,t
2895.1186,50.383823503556094,7.46465366031578,2.99704703960195,68.57177325043565
2919.0451999999996,50.91149759075468,15.071885023284498,3.911765471789218,69.04375374652051
2919.0451999999996,50.91149759075468,15.071885023284498,3.911765471789218,69.04375374652051
2942.9718,49.781353927110175,25.01793923140669,4.587821969907201,69.51703277852667
2966.8983999999996,46.35665794352209,35.22332402349774,3.9607534782933236,70.01374356442072
2966.8983999999996,46.35665794352209,35.22332402349774,3.9607534782933236,70.01374356442072
2990.825,40.25131711005043,43.66544633945358,1.4138117754733124,70.57300368847827
3014.7516,33.88605510206001,48.32171311917015,-1.4546637761352437,71.22157697381506
3014.7516,33.88605510206001,48.32171311917015,-1.4546637761352437,71.22157697381506
3038.6782,30.542729265399892,46.18803682231115,-3.041994556273945,71.95350866969862
3062.6048,30.533080063011585,34.26032990854029,-3.9847633381838854,72.7111050848067
3062.6048,30.533080063011585,34.26032990854029,-3.9847633381838854,72.7111050848067
3086.5314,32.711901407364635,19.511935870601167,-4.524071740418433,73.43091189586393
3110.458,35.83072656717815,8.916198201237385,-3.5723222519852844,74.09784515533984
3110.458,35.83072656717815,8.916198201237385,-3.5723222519852844,74.09784515533984
3134.3846,39.07404235430564,2.9125294366968495,-0.28313080009250335,74.73048585019045
3158.3112,42.061092035966325,1.9403421132274692,3.453990399409782,75.32887327398403
3158.3112,42.061092035966325,1.9403421132274692,3.453990399409782,75.32887327398403
3182.2378,44.55059944929981,2.9021827899008654,4.857192414841105,75.8828980766035
3206.1644,46.71110379371289,2.700598025788663,3.958425891156144,76.4071812694469
3206.1644,46.71110379371289,2.700598025788663,3.958425891156144,76.4071812694469
3230.091,48.66470321269878,2.2100474389432834,2.2362281328512794,76.91007857868607
3254.0176,50.402259949999845,2.304990647417146,0.9627129276677578,77.3937250830683
3254.0176,50.402259949999845,2.304990647417146,0.9627129276677578,77.3937250830683
3277.9442,51.94757954682213,2.5912937772211984,0.4336649315911863,77.86133479428814
3301.8708,53.33868711433993,2.674822954366386,0.10990936722878429,78.31577951308991
3301.8708,53.33868711433993,2.674822954366386,0.10990936722878429,78.31577951308991
3325.7974,54.60418094745535,2.732935470570877,-0.22430726702157422,78.75909207746689
3349.724,55.757501397354076,2.9429886175528353,-0.4682619660933945,79.19265566286995
3349.724,55.757501397354076,2.9429886175528353,-0.4682619660933945,79.19265566286995
3373.6506,56.80452424499386,3.2849148809246955,-0.6420731136564245,79.61774245033469
3397.5771999999997,57.742240030801426,3.738646746298898,-0.8608879981994192,80.03546129753884
3397.5771999999997,57.742240030801426,3.738646746298898,-0.8608879981994192,80.03546129753884
3421.5037999999995,58.57228751649044,4.293244077304808,-1.1631208446840746,80.44686668944428
3445.4303999999997,59.31956842088997,4.937766737571782,-1.5301136347978463,80.85277675237381
3445.4303999999997,59.31956842088997,4.937766737571782,-1.5301136347978463,80.85277675237381
3469.3569999999995,59.961301394938324,6.555922325725788,-1.9895938094332422,81.25385381084081
3493.2835999999998,60.274121646944714,10.031418440392791,-2.5654086474403037,81.65177755075158
3493.2835999999998,60.274121646944714,10.031418440392791,-2.5654086474403037,81.65177755075158
3517.2101999999995,59.82813643094923,17.13976636925505,-3.2123931870920535,82.04922568939477
3541.1367999999998,57.44218882220163,29.65647739999483,-3.7881178522246133,82.45644102217385
3541.1367999999998,57.44218882220163,29.65647739999483,-3.7881178522246133,82.45644102217385
3565.0633999999995,52.12139007398253,41.299347299179566,-4.134204812781884,82.89175036524964
3588.99,44.9702003050331,45.78617183337668,-3.923574022248107,83.38486076359612
3588.99,44.9702003050331,45.78617183337668,-3.923574022248107,83.38486076359612
3612.9166,37.55770314833798,46.79131822096374,-2.575002190598279,83.96513016913919
3636.8432,29.98802025711108,47.989153680318324,1.2529810092888372,84.6876302303264
3636.8432,29.98802025711108,47.989153680318324,1.2529810092888372,84.6876302303264
3660.7698,22.914223858007986,48.080206917337804,5.018410674173129,85.52343675728444
3684.6964,18.213908846355604,45.76500663791956,3.9862600610607717,86.54108204229104
3684.6964,18.213908846355604,45.76500663791956,3.9862600610607717,86.54108204229104
3708.623,18.261628867473245,37.1953252823238,-0.5080982799456506,87.84398708807925
3732.5496,23.094440323675443,18.522935290810704,-3.886236596465745,89.09639291029006
3732.5496,23.094440323675443,18.522935290810704,-3.886236596465745,89.09639291029006
3756.4762,29.72089360586932,3.6858607677555484,-4.596008719415221,90.02600867388585
3780.4028,35.21816553786199,6.622125817533596,-3.9685509145686995,90.7559401221092
3780.4028,35.21816553786199,6.622125817533596,-3.9685509145686995,90.7559401221092
3804.3294,38.285561364434535,12.232967706274813,-1.4654792404849235,91.41067098340281
3828.256,39.72772441800711,5.4196237001091685,3.984396581000971,92.03192920004601
3828.256,39.72772441800711,5.4196237001091685,3.984396581000971,92.03192920004601
3852.1826,40.230222482507976,3.8188633162039554,5.821861135525385,92.57265135138955
3876.1092,38.07253473205811,25.06745607172647,-0.2105149717133586,93.14124183164974
3876.1092,38.07253473205811,25.06745607172647,-0.2105149717133586,93.14124183164974
3900.0358,32.21312852255562,47.226974577696154,-4.898555437027628,93.8030689007591
3923.9624,25.69621761140085,48.358991445132425,-3.9793744660658166,94.56738992224388
3923.9624,25.69621761140085,48.358991445132425,-3.9793744660658166,94.56738992224388
3947.889,22.50002786458886,42.35209129459943,-1.8249376422279229,95.53411834539237
3971.8156,22.62079215569578,43.09485874666129,-1.0792141513415447,96.58350240190514
3971.8156,22.62079215569578,43.09485874666129,-1.0792141513415447,96.58350240190514
3995.7421999999997,24.03049754985009,41.22503729886646,-2.3916601081663607,97.58532200228358
4019.6687999999995,26.658557111652648,27.380370448763543,-3.977761328138819,98.48786256186034
4019.6687999999995,26.658557111652648,27.380370448763543,-3.977761328138819,98.48786256186034
4043.5953999999997,30.676112475512685,11.655338890736628,-3.175186530668045,99.2754880633728
4067.5219999999995,35.1199927118693,4.144423319170258,0.1978360597291356,99.98839794766583
4067.5219999999995,35.1199927118693,4.144423319170258,0.1978360597291356,99.98839794766583
4091.4485999999997,38.808908829129756,5.88413501105609,2.9696763227154506,100.6393560102851
4115.3751999999995,40.779165747676515,17.91098524338578,3.979936863250507,101.23833100656279
4115.3751999999995,40.779165747676515,17.91098524338578,3.979936863250507,101.23833100656279
4139.301799999999,40.464646926033,32.95487685526799,4.366036962241131,101.82390669247664
4163.2284,37.80605868156872,43.74571268581138,3.963804670252466,102.4333444485158
4163.2284,37.80605868156872,43.74571268581138,3.963804670252466,102.4333444485158
4187.155,33.133995279439446,48.15378194663826,0.21902117352273975,103.13275536220974
4211.0815999999995,30.168980787692924,44.049373849371,-3.9904200819536415,103.8639518938995
4211.0815999999995,30.168980787692924,44.049373849371,-3.9904200819536415,103.8639518938995
4235.0082,31.780224848722384,38.21663241424453,-2.2279286847890853,104.58947834510771
4258.9348,33.0113500811114,37.43970166149381,1.461440732801176,105.32925372171502
4258.9348,33.0113500811114,37.43970166149381,1.461440732801176,105.32925372171502
4282.8614,29.141223056511198,40.65512245675904,0.1013115224777168,106.10144288925345
4306.788,23.865717779555478,46.79943566568041,-3.9547258179666165,107.01647833093834
4306.788,23.865717779555478,46.79943566568041,-3.9547258179666165,107.01647833093834
4330.7146,22.54050140291214,43.617827643709816,-1.8399928352912336,108.1041312558351
4354.6412,23.80205383151898,18.855484746299116,3.9951494705605692,109.1171374715816
4354.6412,23.80205383151898,18.855484746299116,3.9951494705605692,109.1171374715816
4378.5678,24.59551525952756,2.934607101867379,1.8617317425629831,110.06059105199162
4402.4944,24.435351672149153,26.27739483883366,-3.9944833092688548,111.01074979678087
4402.4944,24.435351672149153,26.27739483883366,-3.9944833092688548,111.01074979678087
4426.421,23.724263397354424,48.06679954056906,-2.32860227995174,111.9397733098702
4450.3476,25.579001732785567,27.485772790444642,3.8604622653280884,112.90651581361438
4450.3476,25.579001732785567,27.485772790444642,3.8604622653280884,112.90651581361438
4474.2742,31.099645564399136,3.098485954703325,6.096915691545673,113.76027549122223
4498.2008,35.3337518442283,13.469110399587999,3.986286862429796,114.4799577251106
4498.2008,35.3337518442283,13.469110399587999,3.986286862429796,114.4799577251106
4522.1274,34.919052785523526,35.198240812129846,0.6201331090243742,115.16921335741446
4546.054,32.67614838527217,44.88647187936004,-1.977318535803129,115.87568229867674
4546.054,32.67614838527217,44.88647187936004,-1.977318535803129,115.87568229867674
4569.9806,31.987209625832314,41.83138292639758,-3.3378391821181665,116.59751245181008
4593.9072,33.281786972700246,25.330553278361567,-3.9902553073405183,117.30445546218553
4593.9072,33.281786972700246,25.330553278361567,-3.9902553073405183,117.30445546218553
4617.833799999999,35.98237850270197,7.89126415642892,-3.1100875722486356,117.9678056856765
4641.760399999999,39.19203108228192,2.0207967817770833,-0.1647738085151891,118.59578233530787
4641.760399999999,39.19203108228192,2.0207967817770833,-0.1647738085151891,118.59578233530787
4665.687,42.1229991204212,1.9731324315761967,2.952010986260018,119.18894695977477
4689.6136,44.649047676630005,2.002252382996404,3.9785182672773347,119.74106753574132
4689.6136,44.649047676630005,2.002252382996404,3.9785182672773347,119.74106753574132
4713.5401999999995,46.86312201959311,1.8861238619657887,3.206319629022542,120.26418742857932
4737.466799999999,48.82441046302699,1.4027140944124332,2.07019477520227,120.76464197504524
4737.466799999999,48.82441046302699,1.4027140944124332,2.07019477520227,120.76464197504524
4761.3934,50.58452228516015,1.6330104747071128,1.2668433859546127,121.24622612456979
4785.32,52.143413813243505,3.6580003972206017,0.7491173090032455,121.71198543385755
